c#type,bothCommentAndArchive,bothDisandKeyInMeta,divCount,externalLinks,forumFreqWordCount,hasBlogWordInMetaData,hasBlogWordInURL,hasCommentBox,hasFeed,hasForumWordInMetaData,hasForumWordInURL,hasMetaDis,hasMetaKeywords,hasPostsArchive,imgCount,imgToParaRatio,intLinkToExtLinkRatio,internalLinks,itemToListRatio,largeImgCount,listCount,listItemCount,orgFreqWordCount,paraCount,rowCount,rowToTableRatio,smallParaCount,tableCount,totLinks,wordCount,wordToParaRatio
Blogs,FALSE,TRUE,72,49,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,20,2.11,0.73,36,5.5,9,12,66,5,19,0,0,36,0,85,1978,104.11
Blogs,FALSE,FALSE,155,64,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14,3,1.23,79,6.5,4,12,78,0,12,0,0,25,0,143,1435,119.58
Blogs,FALSE,TRUE,97,59,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,26,2.33,2.1,124,4.09,12,22,90,3,28,0,0,27,0,183,1858,66.36
Blogs,FALSE,FALSE,69,69,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3,29,0.17,12,6,1,1,6,1,29,0,0,17,0,81,1874,64.62
Blogs,TRUE,FALSE,72,35,6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,6,5.67,3.57,125,7.36,6,14,103,0,34,0,0,23,0,160,4002,117.71
Blogs,FALSE,TRUE,33,41,4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,11,15.4,1.98,81,5.2,5,15,78,0,77,0,0,72,0,122,5232,67.95
Blogs,FALSE,TRUE,64,42,3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,11,1,3.24,136,5.7,9,20,114,2,9,0,0,51,0,178,1146,127.33
Blogs,FALSE,TRUE,18,10,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,13,0,7.4,74,5.77,9,13,75,6,0,0,0,9,0,84,245,0
Blogs,FALSE,FALSE,102,21,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,35,0.45,6.33,133,7.25,20,8,58,1,9,0,0,36,0,154,968,107.56
Blogs,TRUE,FALSE,83,25,6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,43,1.17,8.24,206,4.13,23,23,95,1,27,0,0,55,0,231,2146,79.48
Blogs,FALSE,FALSE,50,44,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8,1.6,1.39,61,3.5,5,26,91,0,8,0,0,16,0,105,814,101.75
Blogs,FALSE,TRUE,52,28,3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,9,4.33,0.82,23,10,9,3,30,0,39,0,0,18,0,51,3778,96.87
Blogs,FALSE,FALSE,60,30,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,30,0.33,1.47,44,5.67,6,6,34,3,2,0,0,33,0,74,570,285
Blogs,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,41,41
Blogs,FALSE,FALSE,61,105,8,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,41,1.07,1.46,153,5.63,30,16,90,8,32,0,0,124,0,258,3225,100.78
Blogs,FALSE,TRUE,49,9,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,13,1,2.89,26,5.5,4,2,11,2,4,0,0,13,0,35,406,101.5
Blogs,FALSE,TRUE,98,18,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,23,1,9.67,174,6.25,16,12,75,3,16,0,0,48,0,192,1414,88.38
Blogs,FALSE,TRUE,88,114,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,22,2,0.27,31,3.2,15,15,48,4,30,0,0,81,0,145,2499,83.3
Blogs,FALSE,TRUE,76,339,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,28,2.76,0,1,31.33,21,3,94,2,58,0,0,44,0,340,5649,97.4
Blogs,FALSE,TRUE,51,18,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,4,4.33,3.89,70,5.7,3,10,57,1,13,0,0,18,0,88,1375,105.77
Blogs,FALSE,FALSE,26,18,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,0.87,4.22,76,10.67,15,3,32,0,13,0,0,48,0,94,1213,93.31
Blogs,FALSE,FALSE,138,260,25,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,23,8.33,1.08,281,7.7,18,20,154,15,150,0,0,201,0,541,11179,74.53
Blogs,FALSE,FALSE,27,301,8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,64,3.48,0.11,33,3.88,31,16,62,6,108,0,0,147,0,334,9296,86.07
Blogs,FALSE,TRUE,32,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,14,0,33,33,3.5,13,2,7,0,0,0,0,4,0,34,81,0
Blogs,FALSE,FALSE,7,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,5,5,0,1,5,0,1,0,0,3,0,5,61,61
Blogs,FALSE,TRUE,96,108,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,25,7.75,1.64,177,5.82,16,17,99,7,124,0,0,68,0,285,9243,74.54
Blogs,FALSE,TRUE,54,24,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,7,1.2,4.21,101,5.16,5,19,98,1,6,0,0,11,0,125,667,111.17
Blogs,FALSE,TRUE,217,18,3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,31,0.77,6.72,121,5.14,22,7,36,2,17,0,0,29,0,139,1419,83.47
Blogs,TRUE,FALSE,344,281,7,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,71,2.41,0.57,161,1.79,22,63,113,1,53,0,0,141,0,442,4841,91.34
Blogs,FALSE,FALSE,51,28,5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,11,2.57,2.32,65,4.13,7,8,33,2,18,0,0,29,0,93,1088,60.44
Blogs,TRUE,TRUE,332,172,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,29,1,7.89,1357,8.74,13,152,1329,0,13,0,0,260,0,1529,6602,507.85
Blogs,FALSE,FALSE,115,8,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,10,2.8,16.13,129,5.62,5,13,73,2,14,0,0,22,0,137,1304,93.14
Blogs,TRUE,FALSE,42,12,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3,3.67,5.5,66,6.44,3,9,58,1,11,0,0,14,0,78,912,82.91
Blogs,FALSE,TRUE,50,28,14,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,5,140,4.61,0,28,129,4,90,0,0,58,0,168,6471,71.9
Blogs,TRUE,FALSE,49,39,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,15,4.83,1.82,71,5.08,6,13,66,0,29,0,0,51,0,110,2243,77.34
Blogs,FALSE,FALSE,101,20,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,28,0.75,5.35,107,5.33,16,3,16,0,12,0,0,57,0,127,1463,121.92
Blogs,FALSE,TRUE,9,3,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,4,8,18.67,56,9.25,3,4,37,1,24,0,0,63,0,59,1969,82.04
Blogs,FALSE,TRUE,67,354,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,56,2.24,0.5,178,41.67,25,3,125,4,56,2,2,133,1,532,6659,118.91
Blogs,TRUE,FALSE,62,72,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,18,1.7,1.19,86,3.76,10,17,64,1,17,7,7,44,1,158,2092,123.06
Blogs,FALSE,FALSE,34,12,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,10,3.67,8,96,11,3,8,88,1,11,0,0,16,0,108,1103,100.27
Blogs,TRUE,FALSE,44,12,3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,9,5,6.83,82,10.14,3,7,71,0,15,0,0,15,0,94,1366,91.07
Blogs,TRUE,TRUE,95,25,10,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,28,5.44,4.16,104,1.75,18,12,21,10,98,24,3,64,8,129,7114,72.59
Blogs,FALSE,TRUE,32,30,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,14,12,4.97,149,10.06,1,16,161,0,12,0,0,22,0,179,1120,93.33
Blogs,TRUE,TRUE,607,193,12,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,149,2.58,1.71,330,7.39,107,23,170,42,276,0,0,261,0,523,18922,68.56
Blogs,FALSE,TRUE,47,32,3,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,10,5.5,5.44,174,54.33,8,3,163,2,44,7,1.4,42,5,206,3090,70.23
Blogs,TRUE,TRUE,79,6,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,10,1.5,12.5,75,2.75,6,8,22,1,9,0,0,22,0,81,953,105.89
Blogs,FALSE,TRUE,40,5,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,11,0.83,7.6,38,5.4,6,5,27,0,5,0,0,7,0,43,351,70.2
Blogs,FALSE,TRUE,79,13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,26,0.22,7.54,98,4.83,18,18,87,2,4,0,0,14,0,111,746,186.5
Blogs,TRUE,TRUE,137,17,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,18,1.08,9.29,158,9,12,7,63,0,13,0,0,26,0,175,1038,79.85
Blogs,TRUE,FALSE,121,207,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,68,1.55,0.77,160,9.31,44,36,335,3,68,0,0,177,0,367,5683,83.57
Blogs,FALSE,TRUE,88,12,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,22,0.59,10.92,131,3.36,17,11,37,2,10,0,0,58,0,143,1643,164.3
Blogs,FALSE,FALSE,18,31,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,4,3,5.35,166,17,2,10,170,1,6,0,0,29,0,197,1023,170.5
Blogs,FALSE,FALSE,83,43,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,16,2.64,4.09,176,26,11,2,52,0,29,0,0,55,0,219,2421,83.48
Blogs,FALSE,FALSE,64,31,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,3.1,96,10.67,0,6,64,1,31,0,0,24,0,127,2504,80.77
Blogs,FALSE,FALSE,226,12,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,59,0.23,12.83,154,6.4,47,5,32,1,11,0,0,72,0,166,1256,114.18
Blogs,TRUE,FALSE,43,101,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,55,2.88,1.36,137,59.5,17,2,119,2,49,10,3.33,83,3,238,4154,84.78
Blogs,FALSE,TRUE,325,100,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,53,0.38,4.57,457,15.38,52,21,323,1,20,0,0,32,0,557,2276,113.8
Blogs,FALSE,FALSE,36,15,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,9.5,5.07,76,8.57,2,7,60,0,19,0,0,18,0,91,1641,86.37
Blogs,TRUE,TRUE,39,2,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,8.5,17,1.5,0,12,18,0,0,0,0,4,0,19,93,0
Blogs,TRUE,FALSE,42,64,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0.06,4,4,0,3,12,1,10,0,0,23,0,68,696,69.6
Blogs,FALSE,TRUE,20,2,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,0,5,10,3,0,2,6,0,0,0,0,2,0,12,62,0
Blogs,TRUE,TRUE,114,99,3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,18,1,0.05,5,1.82,9,22,40,0,9,2,1,36,2,104,1049,116.56
Blogs,TRUE,FALSE,89,27,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,12,2.4,2.89,78,6,5,10,60,0,12,0,0,30,0,105,1273,106.08
Blogs,TRUE,TRUE,161,130,3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,26,2.57,1.64,213,6.86,7,14,96,1,18,0,0,138,0,343,2991,166.17
Blogs,TRUE,FALSE,239,113,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,109,3.8,1.48,167,3.77,20,31,117,7,76,0,0,60,0,280,5314,69.92
Blogs,FALSE,FALSE,69,23,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,3.67,5.83,134,10.67,3,6,64,1,11,0,0,29,0,157,1021,92.82
Blogs,TRUE,FALSE,128,63,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,26,2.62,1.73,109,7.44,13,9,67,0,34,10,10,100,1,172,3615,106.32
Blogs,FALSE,FALSE,59,104,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,23,0.25,0.47,49,5.27,4,26,137,5,1,1,1,55,1,153,918,918
Blogs,FALSE,TRUE,62,111,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,25,2.9,1.75,194,12.82,20,22,282,7,58,0,0,99,0,305,5121,88.29
Blogs,TRUE,TRUE,71,42,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,7,10.25,1.93,81,6.4,4,10,64,1,41,0,0,59,0,123,3043,74.22
Blogs,TRUE,TRUE,110,19,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,30,0.38,11.53,219,5.35,29,26,139,1,11,0,0,138,0,238,2725,247.73
Blogs,TRUE,FALSE,736,374,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,57,4.08,0.44,164,1.29,24,116,150,10,98,22,1.05,135,21,538,8174,83.41
Blogs,TRUE,FALSE,309,199,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,5,36.5,0.69,137,1.13,2,111,125,0,73,1,1,37,1,336,6427,88.04
Blogs,FALSE,FALSE,2,2,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,35,0
Blogs,FALSE,FALSE,4,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0.5,0,15,4,4,3,12,5,2,16,1.23,6,13,15,166,83
Blogs,FALSE,FALSE,115,23,6,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,28,1.09,11.26,259,5.93,22,27,160,5,24,26,1.53,61,17,282,2492,103.83
Blogs,TRUE,TRUE,43,5,2,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,18,0.77,15.2,76,3.75,13,8,30,0,10,0,0,26,0,81,750,75
Blogs,FALSE,TRUE,19,12,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,5,6.17,74,9.71,3,7,68,0,15,0,0,17,0,86,1446,96.4
Blogs,TRUE,TRUE,121,20,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,11,7,4.15,83,2,3,13,26,0,21,0,0,79,0,103,1894,90.19
Blogs,TRUE,FALSE,327,265,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,49,19,1.08,287,3.43,2,89,305,3,38,7,3.5,82,2,552,4188,110.21
Blogs,TRUE,FALSE,68,78,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,5,69.67,4.12,321,16.53,3,15,248,12,209,0,0,180,0,399,15107,72.28
